place	lat	long	title	date
Arbroath	56.5623	-2.5841	WINGER'S GOAL IN A MILLION	1950-09-23
Station Park	56.8286	-2.2852	WINGER'S GOAL IN A MILLION	1950-09-23
Dundee	56.4584	-2.9737	DUNDEE AND FIFE GIRLS WIN SCHOLARSHIPS	1950-09-23
HIGH STREET	56.4398	-2.9417	BOOKS RECEIVED	1950-09-23
3 Briarwood Terrace	56.4586	-3.0116	BOOKS RECEIVED	1950-09-23
Dundee	56.4584	-2.9737	BOOKS RECEIVED	1950-09-23
Perth Road	56.4565	-3.0159	M.P. IN DUNDEE WARNS OF EARLY ELECTION	1950-09-25
Dundee	56.4584	-2.9737	M.P. IN DUNDEE WARNS OF EARLY ELECTION	1950-09-25
Dundee	56.4584	-2.9737	Lord Provost Welcomes Hostellers	1950-09-25
Kirriemuir	56.6731	-3.0045	Lord Provost Welcomes Hostellers	1950-09-25
Arbroath	56.5623	-2.5841	Lord Provost Welcomes Hostellers	1950-09-25
Montrose	56.7092	-2.4672	FIN AVON HILL-CLIMB WINNERS	1950-09-25
41 Camperdown Road	56.4871	-2.9994	FOUR ATTENDANTS FOR DUNDEE BRIDE	1950-09-25
Dundee	56.4584	-2.9737	FOUR ATTENDANTS FOR DUNDEE BRIDE	1950-09-25
Perth Road	56.4565	-3.0159	CARLUKE RIDERS WIN "25"	1950-09-25
40 Victoria Street	56.4678	-2.9601	DUNDEE MAN DIES IN AUSTRALIA	1950-09-25
Tayport	56.4465	-2.8800	DUNDEE MAN DIES IN AUSTRALIA	1950-09-25
Ladybridge Street	56.5568	-2.5825	VAN AND CAR IN ARBROATH SMASH	1950-09-25
Arbroath	56.5623	-2.5841	VAN AND CAR IN ARBROATH SMASH	1950-09-25
80 Priory Crescent	56.5690	-2.5818	VAN AND CAR IN ARBROATH SMASH	1950-09-25
Kirriemuir	56.6731	-3.0045	ANGUS INDUCTION	1950-09-25
Arbroath	56.5623	-2.5841	Loons' Win Flagged Across County	1950-09-25
Forfar	56.6441	-2.8890	Loons' Win Flagged Across County	1950-09-25
Arbroath	56.5623	-2.5841	ARBROATH SHARE HONOURS	1950-09-25
Inverbervie	56.8447	-2.2798	MEARNS CHURCH'S 102 nd ANNIVERSARY	1950-09-25
Brechin	56.7322	-2.6603	MEARNS CHURCH'S 102 nd ANNIVERSARY	1950-09-25
Arbroath	56.5623	-2.5841	MEARNS CHURCH'S 102 nd ANNIVERSARY	1950-09-25
34 West High Street	56.6432	-2.8910	SHE'S 101 TO-DAY	1950-09-25
Derby Street	56.4729	-2.9799	DOUBLE DUNDEE WEDDING	1950-09-25
Kirkton Road	56.4884	-2.9922	DOUBLE DUNDEE WEDDING	1950-09-25
Dundee	56.4584	-2.9737	DOUBLE DUNDEE WEDDING	1950-09-25
Invergowrie	56.4596	-3.0621	EX-P.O.W.s IRKED AT STRACHEY REPLY	1950-09-25
Dundee	56.4584	-2.9737	The Goodness Of People	1950-09-25
Dock Street	56.4600	-2.9670	EARLY MORNING THUNDERSTORM	1950-09-25
East Whale Lane	56.4636	-2.9623	EARLY MORNING THUNDERSTORM	1950-09-25
St Vincent Street	56.4658	-2.8702	EARLY MORNING THUNDERSTORM	1950-09-25
Broughty Ferry	56.4674	-2.8761	DRAMA SCHOOL MAKES HIT IN DUNDEE	1950-09-25
Hunter Street	56.4595	-2.9819	KIRKCALDY HOG SHOW WINNERS	1950-09-25
Forfar	56.6441	-2.8890	SHEEP SALE AT FORFAR	1950-09-25
Arbroath	56.5623	-2.5841	FOUR "OWN GOAL" SCORERS IN CUP-TIE	1950-09-25
Carnoustie	56.5014	-2.7090	FOUR "OWN GOAL" SCORERS IN CUP-TIE	1950-09-25
Forfar	56.6441	-2.8890	FOUR "OWN GOAL" SCORERS IN CUP-TIE	1950-09-25
Monifieth	56.4831	-2.8161	FOUR "OWN GOAL" SCORERS IN CUP-TIE	1950-09-25
Brechin	56.7322	-2.6603	FOUR "OWN GOAL" SCORERS IN CUP-TIE	1950-09-25
Beechwood Park	56.5038	-2.7248	FOUR "OWN GOAL" SCORERS IN CUP-TIE	1950-09-25
East End	56.8287	-2.2822	FOUR "OWN GOAL" SCORERS IN CUP-TIE	1950-09-25
Nursery Park	56.7256	-2.6490	FOUR "OWN GOAL" SCORERS IN CUP-TIE	1950-09-25
Station Park	56.8286	-2.2852	FOUR "OWN GOAL" SCORERS IN CUP-TIE	1950-09-25
Arbroath	56.5623	-2.5841	Condor Men Out To Make A Splash	1950-09-25
Brechin	56.7322	-2.6603	EIGHT FIT MEN SAVE BRECHIN	1950-09-25
Montrose	56.7092	-2.4672	EIGHT FIT MEN SAVE BRECHIN	1950-09-25
Arbroath	56.5623	-2.5841	Rugby Shorts	1950-09-25
Brechin	56.7322	-2.6603	Last-Gasp Goal Kept 'Em In Cup	1950-09-25
St Cyrus	56.7740	-2.4177	Last-Gasp Goal Kept 'Em In Cup	1950-09-25
Johnshaven	56.7945	-2.3365	Last-Gasp Goal Kept 'Em In Cup	1950-09-25
Bridge of Dun	56.7186	-2.5535	MARKSMEN COMPETE At marksmen compete at kinfauns	1950-09-25
Forfar	56.6441	-2.8890		1950-09-25
Carnoustie	56.5014	-2.7090	ONE-PUTT REES	1950-09-25
ARBROATH	56.5623	-2.5841	ONE-PUTT REES	1950-09-25
Tannadice	56.7124	-2.8591	SCOTTISH TEAM CHANGE	1950-09-25
Dundee	56.4584	-2.9737	Dens Parkers Have A "Speed-Up" Plan	1950-09-25
Arbroath	56.5623	-2.5841	"Old Heads" Told At Forfar	1950-09-25
Forfar	56.6441	-2.8890	"Old Heads" Told At Forfar	1950-09-25
Victoria Place	56.7293	-2.6503	RUNAWAY HITS BABY AND PRAM	1950-09-25
Duncan Street	56.4914	-2.9952	RUNAWAY HITS BABY AND PRAM	1950-09-25
Forfar	56.6441	-2.8890	THREE DAYS' WORK TO PAY FINE	1950-09-25
Edzell	56.8097	-2.6557	LORD BOYD ORR BACK IN ANGUS	1950-09-25
Brechin	56.7322	-2.6603	LORD BOYD ORR BACK IN ANGUS	1950-09-25
Maryfield	56.4775	-2.9558	DUNDEE CHURCH DRAWS £543 AT SALE	1950-09-25
Dundee	56.4584	-2.9737	DUNDEE CHURCH DRAWS £543 AT SALE	1950-09-25
Glamis	56.6084	-3.0038	DUNDEE CHURCH DRAWS £543 AT SALE	1950-09-25
343 Perth Road	56.4565	-3.0159	DUNDEE CHURCH DRAWS £543 AT SALE	1950-09-25
FORFAR	56.6441	-2.8890	GOLF 'NATIONALS TO-DAY	1950-09-27
MONTROSE	56.7092	-2.4672	GOLF 'NATIONALS TO-DAY	1950-09-27
Carnoustie	56.5014	-2.7090	GOLF 'NATIONALS TO-DAY	1950-09-27
Montrose	56.7092	-2.4672	GOLF 'NATIONALS TO-DAY	1950-09-27
Arbroath	56.5623	-2.5841	GOLF 'NATIONALS TO-DAY	1950-09-27
Arbroath	56.5623	-2.5841	ROW AT ARBROATH PRESBYTERY	1950-09-27
Panbride	56.5110	-2.7028	ROW AT ARBROATH PRESBYTERY	1950-09-27
Carnoustie	56.5014	-2.7090	ROW AT ARBROATH PRESBYTERY	1950-09-27
Inverkeilor	56.6339	-2.5481	ROW AT ARBROATH PRESBYTERY	1950-09-27
Montrose	56.7092	-2.4672	ANGUS CADETS GET BLACK WATCH DRUMS	1950-09-27
High Street	56.7115	-2.4683	ANGUS CADETS GET BLACK WATCH DRUMS	1950-09-27
Christie's Lane	56.7108	-2.4583	ANGUS CADETS GET BLACK WATCH DRUMS	1950-09-27
Dundee	56.4584	-2.9737		1950-09-27
Forfar	56.6441	-2.8890		1950-09-27
Dundee	56.4584	-2.9737		1950-09-27
Dundee	56.4584	-2.9737	SUN TURNS BLUE AND BAFFLES EXPERTS	1950-09-27
High Street	56.4398	-2.9417	SUN TURNS BLUE AND BAFFLES EXPERTS	1950-09-27
Carnoustie	56.5014	-2.7090	SUN TURNS BLUE AND BAFFLES EXPERTS	1950-09-27
Springfield	56.4571	-2.9861	Woman Wounded In Cupar Street	1950-09-27
North Road	56.4836	-3.0700	Woman Wounded In Cupar Street	1950-09-27
Carnoustie	56.5014	-2.7090		1950-09-27
Arbroath	56.5623	-2.5841		1950-09-27
Dundee	56.4584	-2.9737	The Drum-Major s Medals	1950-09-27
Murraygate	56.4626	-2.9687	MURRAYGATE TRAFFIC	1950-09-27
Dundee	56.4584	-2.9737	MURRAYGATE TRAFFIC	1950-09-27
High Street	56.4827	-2.8167	MURRAYGATE TRAFFIC	1950-09-27
Birkhill	56.4960	-3.0549		1950-09-27
Arbroath	56.5623	-2.5841		1950-09-27
4 Park Road	56.7324	-2.6477		1950-09-27
Brechin	56.7322	-2.6603		1950-09-27
Swan Street	56.7323	-2.6596		1950-09-27
Clova	56.8441	-3.1045	Torrent's Toll Of Stooks In Clova	1950-09-27
Brechin	56.7322	-2.6603	Torrent's Toll Of Stooks In Clova	1950-09-27
Ladyloan	56.5544	-2.5880	NOTABLE ARBROATH MAN DEAD	1950-09-27
Arbroath	56.5623	-2.5841	NOTABLE ARBROATH MAN DEAD	1950-09-27
45 Dishlandtown Street	56.5572	-2.5901	NOTABLE ARBROATH MAN DEAD	1950-09-27
Kirkton	56.7731	-2.4120	FARMERS REPLY TO TEACHERS	1950-09-27
Logie	56.7618	-2.4938	PERTH HORSE SHOW AND SALE	1950-09-27
Carnoustie	56.5014	-2.7090	PERTH HORSE SHOW AND SALE	1950-09-27
Arbroath	56.5623	-2.5841	STIRLING ATTESTED SHOW	1950-09-27
Fairfield	56.5570	-2.6082	STIRLING ATTESTED SHOW	1950-09-27
Brechin	56.7322	-2.6603	LIVESTOCK PRICES	1950-09-27
Park Place	56.6601	-2.8606	NEWMARKET RUNNERS	1950-09-27
Brechin	56.7322	-2.6603	President Missed Bus-Team Has Other Ideas	1950-09-27
Montrose	56.7092	-2.4672	President Missed Bus-Team Has Other Ideas	1950-09-27
Dundee	56.4584	-2.9737	Louis And Farr Steal Show-13 Years After	1950-09-27
Dundee	56.4584	-2.9737	RANGERS WIN GOLF CUP	1950-09-27
MARYFIELD	56.4775	-2.9558	BOWLING	1950-09-27
ARBROATH	56.5623	-2.5841	DONS LOST THREEGOAL LEAD	1950-09-27
Forfar	56.6441	-2.8890	DONS LOST THREEGOAL LEAD	1950-09-27
Forfar	56.6441	-2.8890	League Guide To Form	1950-09-27
Arbroath	56.5623	-2.5841	League Guide To Form	1950-09-27
Carnoustie	56.5014	-2.7090	SHIPPING MOVEMENTS.	1950-09-27
Dundee	56.4584	-2.9737	SHIPPING MOVEMENTS.	1950-09-27
Brechin	56.7322	-2.6603	SON PHONED POLICE ABOUT FATHER	1950-09-27
40 City Road	56.7313	-2.6578	SON PHONED POLICE ABOUT FATHER	1950-09-27
26 St David Street	56.7321	-2.6611	SON PHONED POLICE ABOUT FATHER	1950-09-27
44 Montrose Street	56.7277	-2.6475	SON PHONED POLICE ABOUT FATHER	1950-09-27
Kinneff	56.8678	-2.2401	MEARNS SAFETY WEEK PAINTING WINNERS	1950-09-27
St Cyrus	56.7740	-2.4177	MEARNS SAFETY WEEK PAINTING WINNERS	1950-09-27
Ancrum Road	56.4687	-3.0084	DANGEROUS DRUGS RECOVERED	1950-09-27
Montrose	56.7092	-2.4672	MONTROSE WIVES SEEK OFFICIALS	1950-09-27
Little Brechin	56.7537	-2.6805	LICENCES RESTORED AT FORFAR	1950-09-27
9 Charles Street	56.4981	-2.7233	LICENCES RESTORED AT FORFAR	1950-09-27
Forfar	56.6441	-2.8890	LICENCES RESTORED AT FORFAR	1950-09-27
Montrose	56.7092	-2.4672	FORMER LIGHT-KEEPER IS 101	1950-09-27
Tayport	56.4465	-2.8800	FORMER LIGHT-KEEPER IS 101	1950-09-27
St Cyrus	56.7740	-2.4177	FORMER LIGHT-KEEPER IS 101	1950-09-27
Arbroath	56.5623	-2.5841	FAIRPLAY FOR FAMILY DOCTOR	1950-09-28
Springfield	56.4571	-2.9861		1950-09-28
Forfar	56.6441	-2.8890	ANGUS MAN IN SHOOTING MISHAP	1950-09-28
Dundee	56.4584	-2.9737	ANGUS MAN IN SHOOTING MISHAP	1950-09-28
Dundee	56.4584	-2.9737	TENNANT WINS IN NINTH	1950-09-28
Arbroath	56.5623	-2.5841	DUNDEE MINISTER'S SILVER WEDDING	1950-09-28
Forfar	56.6441	-2.8890	COMMUNISTS OUT TO CRIPPLE BRITAIN	1950-09-28
Montrose	56.7092	-2.4672	COMMUNISTS OUT TO CRIPPLE BRITAIN	1950-09-28
Auchterhouse	56.5249	-3.0869	MINISTER WELCOMED AT AUCHTERHOUSE	1950-09-28
Liff	56.4858	-3.0850	MINISTER WELCOMED AT AUCHTERHOUSE	1950-09-28
Monifieth	56.4831	-2.8161	PERTH CRITIC AT HOSPITAL BOARD	1950-09-28
ARBROATH	56.5623	-2.5841	PERTH CRITIC AT HOSPITAL BOARD	1950-09-28
Montrose	56.7092	-2.4672	LORRY AND OAR CRASH IN MONTROSE	1950-09-28
8 Hay Street	56.4832	-2.8224	LORRY AND OAR CRASH IN MONTROSE	1950-09-28
St Cyrus	56.7740	-2.4177		1950-09-28
Arbroath	56.5623	-2.5841	UNIVERSITY POST FOR ARBROATH MAN	1950-09-28
Arbroath	56.5623	-2.5841	Arbroath Idea Helps Exports	1950-09-28
196 Ferry Road	56.4773	-2.8323	HANDYMAN GETS INJURY BENEFIT	1950-09-28
Dundee	56.4584	-2.9737	HANDYMAN GETS INJURY BENEFIT	1950-09-28
Brechin	56.7322	-2.6603	THREE BRECHIN TEAMS STEP UP	1950-09-28
Dundee	56.4584	-2.9737	THREE BRECHIN TEAMS STEP UP	1950-09-28
27 Brechin Road	56.5698	-2.5844	ARBROATH MAN WEDS AT ST ANDREWS	1950-09-28
Arbroath	56.5623	-2.5841	ARBROATH MAN WEDS AT ST ANDREWS	1950-09-28
Dundee	56.4584	-2.9737	Boy Electrocuted In Dundee Works	1950-09-28
16 Crombie Terrace	56.4706	-2.9325	Boy Electrocuted In Dundee Works	1950-09-28
Tayport	56.4465	-2.8800	Boy Electrocuted In Dundee Works	1950-09-28
Longforgan	56.4575	-3.1177	ABERNYTE CALL TO GLASGOW MINISTER	1950-09-28
Arbroath	56.5623	-2.5841	ARBROATH SCOUTS ON THE STAGE	1950-09-28
Montrose	56.7092	-2.4672	ARBROATH SCOUTS ON THE STAGE	1950-09-28
Inverbervie	56.8447	-2.2798	MEARNS COUNTY RATES JUMP	1950-09-28
St Cyrus	56.7740	-2.4177	MEARNS COUNTY RATES JUMP	1950-09-28
39 Brown Street	56.4617	-2.9800	Young Old Lag Gets 15 Months	1950-09-28
Dundee	56.4584	-2.9737	Young Old Lag Gets 15 Months	1950-09-28
5 Larch Street	56.4606	-2.9877	Young Old Lag Gets 15 Months	1950-09-28
Wormit	56.4241	-2.9809	DUNDEE DOCTOR DIES IN ENGLAND	1950-09-28
Dundee	56.4584	-2.9737	DUNDEE DOCTOR DIES IN ENGLAND	1950-09-28
Kingsway	56.4827	-2.9706	FLYERS HOLD ON TO LEAD	1950-09-28
ARBROATH	56.5623	-2.5841	MANAGER RESIGNS	1950-09-28
Arbroath	56.5623	-2.5841	MANAGER RESIGNS	1950-09-28
FORFAR	56.6441	-2.8890	MANAGER RESIGNS	1950-09-28
Forfar	56.6441	-2.8890	MANAGER RESIGNS	1950-09-28
Forfar	56.6441	-2.8890	Played Last Night	1950-09-28
St Cyrus	56.7740	-2.4177	Played Last Night	1950-09-28
Dundee	56.4584	-2.9737	Played Last Night	1950-09-28
BRECHIN	56.7322	-2.6603	BOWLING.	1950-09-28
Rosemount	56.6424	-2.8898	SEMI-FINAL K.O. FOR BOBBY RIGGS	1950-09-28
BRECHIN	56.7322	-2.6603	HOCKEY	1950-09-28
30 Rosebank Street	56.4684	-2.9758	EIGHTEEN MONTHS FOR “QUIET, SIMPLE LITTLE MAN”	1950-09-28
Brechin	56.7322	-2.6603	BRECHIN MAN FLIES TO GOLD COAST	1950-09-29
Montrose	56.7092	-2.4672	BRECHIN MAN FLIES TO GOLD COAST	1950-09-29
Montrose	56.7092	-2.4672	ANGUS TRESPASSERS PAY UP	1950-09-29
Christie's Lane	56.7108	-2.4583	ANGUS TRESPASSERS PAY UP	1950-09-29
Usan	56.6878	-2.4551	ANGUS TRESPASSERS PAY UP	1950-09-29
King Street	56.8447	-2.2799		1950-09-29
Dundee	56.4584	-2.9737	How Pleasure Comes From Leisure	1950-09-29
Brechin	56.7322	-2.6603	BRECHIN PENSIONERS START A CLUB	1950-09-29
Southesk Street	56.7333	-2.6560	BRECHIN PENSIONERS START A CLUB	1950-09-29
Kirriemuir	56.6731	-3.0045	EAT MORE PORRIDGE, SAYS HOUSEWIVES' PRESIDENT	1950-09-29
Broughty Ferry	56.4674	-2.8761	EAT MORE PORRIDGE, SAYS HOUSEWIVES' PRESIDENT	1950-09-29
BRECHIN	56.7322	-2.6603	FIFE FIXTURES	1950-09-29
Arbroath	56.5623	-2.5841		1950-09-29
Dundee	56.4584	-2.9737		1950-09-29
Dundee	56.4584	-2.9737	Policeman's Eye On It	1950-09-29
Brook Street	56.4669	-2.8726	Shoplifting Gang Piled Booty In Car	1950-09-29
Liff Road	56.4781	-3.0413	FORTY YEARS IN DUNDEE SCHOOL	1950-09-29
Dundee	56.4584	-2.9737	FORTY YEARS IN DUNDEE SCHOOL	1950-09-29
Invergowrie	56.4596	-3.0621	FORTY YEARS IN DUNDEE SCHOOL	1950-09-29
Dundee	56.4584	-2.9737	UNIVERSITY POST FOR DUNDEE TEACHER	1950-09-29
Dundee	56.4584	-2.9737	PAKISTAN VISITORS	1950-09-29
Arbroath	56.5623	-2.5841	SYMBOL OF THE FARMER'S HOPE	1950-09-29
Dundee	56.4584	-2.9737	Dundee Leads In Special Classes	1950-09-29
Union Street	56.4420	-2.9395	Back To Old Times	1950-09-29
Dundee	56.4584	-2.9737	Back To Old Times	1950-09-29
Carnoustie	56.5014	-2.7090	CAR AND LORRY CRASH ON BARRY ROAD	1950-09-29
2 Shamrock Street	56.5017	-2.7240	CAR AND LORRY CRASH ON BARRY ROAD	1950-09-29
Dundee	56.4584	-2.9737		1950-09-29
14 Hill Road	56.4702	-2.8725		1950-09-29
Arbroath	56.5623	-2.5841		1950-09-29
Dundee	56.4584	-2.9737	He Runs A Jumble Every Friday	1950-09-29
Dundee	56.4584	-2.9737	DUNDEE JUTE MARKET	1950-09-29
Muirhead	56.4969	-3.0665	CUPAR LIVESTOCK	1950-09-29
Kirkton	56.7731	-2.4120	MILNATHORT PRICES	1950-09-29
Dundee	56.4584	-2.9737	Glasgow Stock Prices	1950-09-29
Main Street	56.4714	-2.9729	Meow In Time Saves Nine	1950-09-29
Edzell	56.8097	-2.6557	BRECHIN NURSE WEDS DOCTOR	1950-09-29
Brechin	56.7322	-2.6603	BRECHIN NURSE WEDS DOCTOR	1950-09-29
Dundee	56.4584	-2.9737	PERTH GIRL STUDENTS SUCCESS	1950-09-29
Elliot Road	56.4619	-3.0197	Holiday Forces Many Team Changes	1950-09-29
Forfar Road	56.5944	-2.6436	Holiday Forces Many Team Changes	1950-09-29
Arbroath	56.5623	-2.5841	Holiday Forces Many Team Changes	1950-09-29
Forfar	56.6441	-2.8890	Holiday Forces Many Team Changes	1950-09-29
Inverbervie	56.8447	-2.2798	The King Who Landed At Bervie	1950-09-29
David Street	56.8439	-2.2774	The King Who Landed At Bervie	1950-09-29
High Street	56.8446	-2.2767	The King Who Landed At Bervie	1950-09-29
Cliffburn Road	56.5634	-2.5667	ARBROATH HOUSING CONTRACTS	1950-09-29
Friockheim	56.6379	-2.6586	ARBROATH HOUSING CONTRACTS	1950-09-29
Dundee	56.4584	-2.9737	Rugby Shorts	1950-09-29
Arbroath	56.5623	-2.5841	Rugby Shorts	1950-09-29
ARBROATH	56.5623	-2.5841	Rugby Shorts	1950-09-29
Forfar Road	56.4847	-2.9514	Rugby Shorts	1950-09-29
Elliot Road	56.4619	-3.0197	Rugby Shorts	1950-09-29
6 Wallace Street	56.4663	-2.9581	ST ANDREWS BRIDE FOR CUPAR MAN	1950-09-29
Kirkton	56.6088	-2.9439	CALVES ON STTOW AT KIRRIEMUIR	1950-09-29
Warren Place	56.4968	-3.0530	PAMOUS RACING STABLE SOLD	1950-09-29
Dundee	56.4584	-2.9737	Billy Goes Back-And Morton May Be Sorry!	1950-09-29
Montrose	56.7092	-2.4672	Billy Goes Back-And Morton May Be Sorry!	1950-09-29
Forfar	56.6441	-2.8890	YOUNG MUIRTON STAR FOR AIRDRIE	1950-09-29
Montrose	56.7092	-2.4672	BUSMEN BOWLERS AT MONTROSE	1950-09-29
Dundee	56.4584	-2.9737	NO EASY TASK FOR ELMWOOD	1950-09-29
13 Elgin Terrace	56.4831	-2.9812	NO EASY TASK FOR ELMWOOD	1950-09-29
Carnoustie	56.5014	-2.7090	NO EASY TASK FOR ELMWOOD	1950-09-29
Westfield Park	56.6372	-2.9056	NO EASY TASK FOR ELMWOOD	1950-09-29
Westfield	56.6702	-3.0125	NO EASY TASK FOR ELMWOOD	1950-09-29
Beechwood Park	56.5038	-2.7248	NO EASY TASK FOR ELMWOOD	1950-09-29
Cairnie	56.5662	-2.5934	NO EASY TASK FOR ELMWOOD	1950-09-29
Dundee	56.4584	-2.9737	Farm Folk Spent Overtime This Way	1950-09-29
68 Harestane Road	56.4955	-2.9879	" Big Brother " Takes Over lan	1950-09-29
Dundee	56.4584	-2.9737	" Big Brother " Takes Over lan	1950-09-29
Dundee	56.4584	-2.9737	LOAD-SHEDDING PLAN FOR DUNDEE	1950-09-29
Dundee	56.4584	-2.9737	BURGH PROSECUTOR AT 29	1950-09-29
32 Castle Street	56.4602	-2.9677	BURGH PROSECUTOR AT 29	1950-09-29
Dundee	56.4584	-2.9737	CERTIFICATES FOR APPRENTICES	1950-09-29
Carnoustie	56.5014	-2.7090	CERTIFICATES FOR APPRENTICES	1950-09-29
5 Montrose Road	56.6476	-2.8699	CERTIFICATES FOR APPRENTICES	1950-09-29
Forfar	56.6441	-2.8890	CERTIFICATES FOR APPRENTICES	1950-09-29
Ellengowan Drive	56.4680	-2.9474	CERTIFICATES FOR APPRENTICES	1950-09-29
DUNDEE	56.4584	-2.9737	BIG-SCALE TARIFF TALKS	1950-09-30
Dundee	56.4584	-2.9737	DUNDEE MAN'S 48] YEARS' SERVICE	1950-09-30
Dudhope Crescent Road	56.4636	-2.9779	DUNDEE MAN'S 48] YEARS' SERVICE	1950-09-30
Commercial Street	56.4614	-2.9681	DUNDEE MAN'S 48] YEARS' SERVICE	1950-09-30
Park Place	56.6601	-2.8606	Warehouse Blaze At Kirkcaldy	1950-09-30
Montrose	56.7092	-2.4672	ANGUS HOTEL CHANGES HANDS	1950-09-30
8 Cambridge Street	56.4610	-3.0194	PERTHSHIRE ESTATES	1950-09-30
Craigie	56.4777	-2.9307	PERTHSHIRE ESTATES	1950-09-30
72 Atholl Street	56.4704	-3.0120	PERTHSHIRE ESTATES	1950-09-30
Dundee	56.4584	-2.9737		1950-09-30
Dundee	56.4584	-2.9737	Full House And Long Queue	1950-09-30
Invergowrie	56.4596	-3.0621	WHEAT STACKS BLAZE NEAR DUNDEE	1950-09-30
Dundee	56.4584	-2.9737	WHEAT STACKS BLAZE NEAR DUNDEE	1950-09-30
Arbroath	56.5623	-2.5841	A TALK TO DAD	1950-09-30
Dundee	56.4584	-2.9737	DUNDEE ESTATES	1950-09-30
2 Lammerton Terrace	56.4783	-2.9557	DUNDEE ESTATES	1950-09-30
72 Byron Crescent	56.4739	-2.9911	DUNDEE ESTATES	1950-09-30
60 Strathmartine Road	56.4851	-2.9904	DUNDEE ESTATES	1950-09-30
45 Commercial Street	56.4614	-2.9681	DUNDEE ESTATES	1950-09-30
Forfar	56.6441	-2.8890	STRATITMORE HONOURS ASTON POWE	1950-09-30
Arbroath	56.5623	-2.5841	ARBROATH CONCERT PARTY AT FORFAR	1950-09-30
Dundee	56.4584	-2.9737		1950-09-30
Tayport	56.4465	-2.8800	SOCIALISING MEANS RUIN TO INDUSTRY	1950-09-30
Dundee	56.4584	-2.9737		1950-09-30
Reform Street	56.4614	-2.9712		1950-09-30
Dundee	56.4584	-2.9737	BROTHERHOOD CONCERT ARTISTES	1950-09-30
4 Millar Street	56.5028	-2.7164		1950-09-30
Broughty Ferry	56.4674	-2.8761	HOSPITAL BOARD BUYS A LAUNDRY	1950-09-30
Dundee	56.4584	-2.9737	Scots Need Light Industries	1950-09-30
Dundee	56.4584	-2.9737	OK For His Latest	1950-09-30
DUNDEE	56.4584	-2.9737	Glasgow Stock Prices	1950-09-30
Dundee	56.4584	-2.9737	Glasgow Stock Prices	1950-09-30
Dundee	56.4584	-2.9737	DUNDEE JUTE MARKET	1950-09-30
Muirhead	56.4969	-3.0665	PERTH SHOWS OF LIVESTOCK	1950-09-30
Muirhead	56.4969	-3.0665	CRIEFF CALF SHOW.	1950-09-30
Netherton	56.7089	-2.7404	CRIEFF CALF SHOW.	1950-09-30
Crofthead	56.6730	-3.0055	CRIEFF CALF SHOW.	1950-09-30
Dundee	56.4584	-2.9737	MINERS FOR UNIVERSITY	1950-09-30
Dundee	56.4584	-2.9737	THIRSK PROBABLES	1950-09-30
Montrose	56.7092	-2.4672		1950-09-30
Brechin Road	56.7222	-2.4757		1950-09-30
ARBROATH	56.5623	-2.5841	It Should Be Raith Rovers' Turn To-Day	1950-09-30
Arbroath	56.5623	-2.5841	It Should Be Raith Rovers' Turn To-Day	1950-09-30
DUNDEE	56.4584	-2.9737	It Should Be Raith Rovers' Turn To-Day	1950-09-30
Tannadice	56.7124	-2.8591	It Should Be Raith Rovers' Turn To-Day	1950-09-30
Dundee	56.4584	-2.9737	It Should Be Raith Rovers' Turn To-Day	1950-09-30
Montrose	56.7092	-2.4672	It Should Be Raith Rovers' Turn To-Day	1950-09-30
Brechin	56.7322	-2.6603	It Should Be Raith Rovers' Turn To-Day	1950-09-30
Carnoustie	56.5014	-2.7090	It Should Be Raith Rovers' Turn To-Day	1950-09-30
Kinnell	56.6444	-2.6385	How They Will Line Up	1950-09-30
Dundee	56.4584	-2.9737	How They Will Line Up	1950-09-30
Arbroath	56.5623	-2.5841	JUBILEE DINNER AT ARBROATH	1950-09-30
BRECHIN	56.7322	-2.6603	BOWLING	1950-09-30
Dundee	56.4584	-2.9737	Patient's Friend Can Get Fare Cut	1950-09-30
Broughty Ferry	56.4674	-2.8761	WHIST EFFORT FOR SANATORIA	1950-09-30
Dundee	56.4584	-2.9737	WHIST EFFORT FOR SANATORIA	1950-09-30
Dundee	56.4584	-2.9737	Tartan Over The Oceans	1950-09-30
Arbroath	56.5623	-2.5841	INSURANCE OFFICIAL PROMOTED	1950-09-30
Forfar	56.6441	-2.8890	INSURANCE OFFICIAL PROMOTED	1950-09-30
DUNDEE	56.4584	-2.9737	ACROSS THE PARALLEL	1950-10-02
Brechin	56.7322	-2.6603	Castle Welcome	1950-10-02
Invergowrie	56.4596	-3.0621	KIRKMICHAEL MINISTER DIES	1950-10-02
94 St Vigeans Road	56.5647	-2.5930	KOREA CASUALTY	1950-10-02
Arbroath	56.5623	-2.5841	KOREA CASUALTY	1950-10-02
Brechin	56.7322	-2.6603	BRECHIN WOMAN DIES OF BURNS	1950-10-02
51 Market Street	56.7336	-2.6605	BRECHIN WOMAN DIES OF BURNS	1950-10-02
28 Shamrock Street	56.4760	-2.9557	MEIGLE BURN DRAGGED FOR DUNDEE BOY	1950-10-02
Dundee	56.4584	-2.9737	MEIGLE BURN DRAGGED FOR DUNDEE BOY	1950-10-02
Fort Street	56.4674	-2.8761	BROUGHTY BRIDE	1950-10-02
Monifieth	56.4831	-2.8161	BROUGHTY BRIDE	1950-10-02
51 Crescent Street	56.4670	-2.9604	Dundee Life-Saver Does It Again	1950-10-02
